"","date","total","Armed_Assault","Bombing","Assisination","Hijacking","Hostage","Kidnapping","Facility_attack","Unarmed_assault","Unknown"
"1821","2011-02-27",1,0,1,0,0,0,0,0,0,0
"1822","2011-02-28",2,1,2,0,0,0,0,0,0,0
"1823","2011-03-01",2,0,2,0,0,0,0,3,0,0
"1824","2011-03-02",1,0,1,0,0,0,1,0,0,0
"1825","2011-03-03",1,0,1,0,0,0,2,0,0,0
"1826","2011-03-07",2,0,2,0,0,0,0,0,0,0
"1827","2011-03-10",1,0,1,0,0,0,0,0,0,0
"1828","2011-03-14",3,8,3,0,0,0,0,1,0,1
"1829","2011-03-18",1,0,1,0,0,0,0,0,0,0
"1830","2011-03-22",1,0,1,0,0,0,0,1,0,0
"1831","2011-03-24",2,1,2,0,0,0,0,0,0,0
"1832","2011-03-25",1,0,1,0,0,0,0,1,0,0
"1833","2011-03-27",2,0,2,0,0,0,0,0,0,0
"1834","2011-03-28",1,1,1,0,0,0,0,0,0,0
"1835","2011-03-30",1,1,1,1,0,0,1,0,0,0
"1836","2011-04-01",1,1,1,0,0,0,0,0,0,0
"1837","2011-04-02",1,3,1,0,0,0,0,0,0,0
"1838","2011-04-03",2,0,2,0,0,0,0,0,0,0
"1839","2011-04-05",2,0,2,0,0,0,0,1,0,0
"1840","2011-04-06",1,3,1,0,0,0,0,0,0,0
"1841","2011-04-07",1,0,1,0,0,0,0,1,0,0
"1842","2011-04-08",1,0,1,0,0,0,1,1,0,0
"1843","2011-04-09",1,0,1,0,0,0,0,0,1,0
"1844","2011-04-10",1,0,1,0,0,0,1,1,0,0
"1845","2011-04-12",2,0,2,0,0,0,1,1,0,0
"1846","2011-04-14",1,1,1,0,0,0,0,0,0,0
"1847","2011-04-16",1,0,1,0,0,0,0,3,0,0
"1848","2011-04-17",1,1,1,0,0,0,3,0,0,0
"1849","2011-04-19",1,0,1,0,0,0,0,0,0,1
"1850","2011-04-20",4,2,4,0,0,0,1,0,0,0
"1851","2011-04-24",1,0,1,0,0,0,0,0,0,0
"1852","2011-04-25",1,2,1,0,0,0,0,0,0,1
"1853","2011-04-26",2,1,2,0,0,0,0,0,0,0
"1854","2011-05-02",3,1,3,0,0,0,0,0,0,0
"1855","2011-05-03",1,1,1,0,0,0,1,0,0,1
"1856","2011-05-04",2,0,2,0,0,0,0,0,0,0
"1857","2011-05-05",2,1,2,0,0,0,0,0,0,0
"1858","2011-05-08",5,4,5,0,0,0,0,1,0,0
"1859","2011-05-10",3,1,3,0,0,0,0,0,0,0
"1860","2011-05-12",1,0,1,0,0,0,1,0,0,0
"1861","2011-05-15",1,2,1,0,0,0,0,0,1,1
"1862","2011-05-17",2,4,2,0,0,0,0,1,0,0
"1863","2011-05-19",1,3,1,0,0,0,0,0,0,0
"1864","2011-05-21",1,1,1,0,0,0,1,2,0,0
"1865","2011-05-22",2,0,2,0,0,0,0,0,0,0
"1866","2011-05-23",1,0,1,0,0,0,0,0,0,0
"1867","2011-05-25",2,0,2,0,0,0,0,2,0,0
"1868","2011-05-31",1,1,1,0,0,0,0,3,0,0
"1869","2011-06-08",2,1,2,0,0,0,1,0,0,0
"1870","2011-06-16",5,1,5,0,0,0,1,1,0,0
"1871","2011-06-20",1,0,1,0,0,0,1,0,0,0
"1872","2011-06-21",1,0,1,0,0,0,0,0,0,0
"1873","2011-06-26",1,1,1,0,0,0,0,0,0,0
"1874","2011-06-29",1,2,1,0,0,0,0,0,0,0
"1875","2011-06-30",2,2,2,0,0,0,1,0,0,0
"1876","2011-07-04",1,0,1,0,0,0,0,0,0,0
"1877","2011-07-08",1,1,1,0,0,0,0,0,0,0
"1878","2011-07-10",1,0,1,0,0,0,0,0,0,0
"1879","2011-07-12",1,0,1,0,0,0,0,0,0,0
"1880","2011-07-13",3,0,3,0,0,0,0,0,0,0
"1881","2011-07-17",1,0,1,0,0,0,0,0,0,0
"1882","2011-07-21",1,1,1,0,0,0,0,1,0,0
"1883","2011-07-22",1,2,1,0,0,0,0,0,0,0
"1884","2011-07-27",3,0,3,0,0,0,2,0,0,0
"1885","2011-07-28",1,0,1,0,0,0,1,0,0,0
"1886","2011-08-01",1,1,1,0,0,0,1,2,0,0
"1887","2011-08-03",2,0,2,0,0,0,0,0,0,0
"1888","2011-08-10",2,0,2,0,0,0,0,0,0,0
"1889","2011-08-11",1,1,1,0,0,0,1,1,0,0
"1890","2011-08-12",3,0,3,0,0,0,0,0,0,0
"1891","2011-08-13",1,1,1,0,0,0,0,0,0,0
"1892","2011-08-14",1,2,1,0,0,0,2,0,0,0
"1893","2011-08-15",1,1,1,0,0,0,0,0,0,0
"1894","2011-08-16",2,3,2,0,0,0,0,0,0,0
"1895","2011-08-17",2,0,2,0,0,0,1,0,0,0
"1896","2011-08-25",1,1,1,0,0,0,0,0,0,0
"1897","2011-08-27",1,0,1,0,0,0,0,0,0,0
"1898","2011-08-28",1,1,1,0,0,0,0,0,0,0
"1899","2011-09-02",1,0,1,0,0,0,1,0,1,0
"1900","2011-09-07",1,0,1,0,0,0,5,0,0,0
"1901","2011-09-10",2,0,2,0,0,0,0,0,0,0
"1902","2011-09-11",1,0,1,0,0,0,0,0,0,0
"1903","2011-09-13",1,1,1,0,0,0,1,0,1,0
"1904","2011-09-15",1,0,1,0,0,0,0,0,0,0
"1905","2011-09-17",1,0,1,0,0,0,0,0,0,0
"1906","2011-09-23",2,0,2,0,0,0,0,0,0,0
"1907","2011-09-27",1,2,1,0,0,0,0,0,0,1
"1908","2011-09-29",1,0,1,0,0,0,0,0,0,0
"1909","2011-10-01",1,1,1,0,0,0,1,0,0,0
"1910","2011-10-02",2,0,2,0,0,0,2,0,0,0
"1911","2011-10-07",1,0,1,0,0,0,0,0,0,1
"1912","2011-10-17",1,0,1,0,0,0,0,0,0,0
"1913","2011-10-18",1,2,1,0,0,0,1,0,0,1
"1914","2011-10-20",1,0,1,0,0,0,2,0,0,1
"1915","2011-10-26",3,1,3,0,0,0,1,0,0,0
"1916","2011-10-27",1,0,1,0,0,0,0,0,0,0
"1917","2011-10-28",1,0,1,0,0,0,0,0,0,0
"1918","2011-11-01",1,0,1,0,0,0,1,1,0,0
"1919","2011-11-03",1,0,1,0,0,0,1,0,0,0
"1920","2011-11-06",1,1,1,0,0,0,0,0,0,0
"1921","2011-11-08",1,0,1,0,0,0,0,0,0,0
"1922","2011-11-12",1,0,1,0,0,0,0,0,0,0
"1923","2011-11-16",1,3,1,0,0,0,0,0,0,0
"1924","2011-11-30",1,0,1,1,0,0,1,0,0,0
"1925","2011-12-01",1,1,1,0,0,0,0,0,0,0
"1926","2011-12-04",4,0,4,0,0,0,0,0,0,0
"1927","2011-12-05",2,2,2,0,0,0,0,3,0,0
"1928","2011-12-06",1,0,1,0,0,0,0,1,0,0
"1929","2011-12-07",2,0,2,0,0,0,0,0,1,0
"1930","2011-12-08",1,1,1,0,0,0,0,0,0,0
"1931","2011-12-09",3,0,3,0,0,0,0,0,0,0
"1932","2011-12-15",1,0,1,0,0,0,0,0,0,0
"1933","2011-12-16",1,0,1,0,0,0,0,2,0,0
"1934","2011-12-17",1,1,1,0,0,0,0,0,0,0
"1935","2011-12-18",1,0,1,0,0,0,0,0,0,0
"1936","2011-12-27",1,0,1,0,0,0,0,1,0,0
"1937","2012-01-01",1,0,1,0,0,0,0,0,0,0
"1938","2012-01-02",1,0,1,0,0,0,0,0,0,0
"1939","2012-01-04",2,0,2,0,0,0,0,0,0,0
"1940","2012-01-05",1,0,1,0,0,0,0,0,0,0
"1941","2012-01-06",1,0,1,0,0,0,0,0,0,0
"1942","2012-01-07",2,2,2,0,0,0,0,0,0,0
"1943","2012-01-08",2,1,2,0,0,0,0,0,0,0
"1944","2012-01-09",1,0,1,1,0,0,0,0,0,0
"1945","2012-01-10",4,0,4,2,0,0,0,0,0,0
"1946","2012-01-11",1,0,1,0,0,0,0,0,0,0
"1947","2012-01-14",1,0,1,0,0,0,0,0,0,0
"1948","2012-01-16",1,1,1,0,0,0,0,0,0,0
"1949","2012-01-21",1,1,1,0,0,0,1,0,0,0
"1950","2012-01-22",1,1,1,0,0,0,0,0,0,0
"1951","2012-01-25",1,0,1,0,0,0,0,0,0,0
"1952","2012-01-26",3,0,3,0,0,0,0,0,0,1
"1953","2012-01-27",3,1,3,0,0,0,0,0,0,0
"1954","2012-01-28",4,1,4,0,0,0,0,1,0,0
"1955","2012-02-01",1,0,1,0,0,0,0,0,0,0
"1956","2012-02-04",2,0,2,0,0,0,0,0,0,0
"1957","2012-02-09",1,0,1,1,0,0,0,1,0,0
"1958","2012-02-10",1,2,1,0,0,0,0,0,0,0
"1959","2012-02-11",1,0,1,0,0,0,0,0,0,0
"1960","2012-02-13",1,0,1,0,0,0,0,0,0,0
"1961","2012-02-16",1,0,1,0,0,0,0,0,0,0
"1962","2012-02-20",1,0,1,0,0,0,0,0,0,0
"1963","2012-02-23",1,0,1,0,0,0,2,0,0,0
"1964","2012-02-24",1,0,1,0,0,0,0,0,0,0
"1965","2012-02-26",2,1,2,0,0,0,0,1,0,0
"1966","2012-02-28",1,1,1,0,0,0,0,0,0,0
"1967","2012-02-29",1,0,1,0,0,0,0,0,0,0
"1968","2012-03-01",1,0,1,0,0,0,0,0,0,0
"1969","2012-03-03",2,0,2,0,0,0,2,2,0,0
"1970","2012-03-04",1,0,1,0,0,0,0,0,0,0
"1971","2012-03-13",1,0,1,0,0,0,0,0,0,0
"1972","2012-03-15",2,0,2,0,0,0,0,0,0,0
"1973","2012-03-18",1,0,1,0,0,0,1,0,0,1
"1974","2012-03-21",1,0,1,0,0,0,0,0,1,0
"1975","2012-03-22",3,1,3,0,0,0,0,1,0,0
"1976","2012-03-27",2,0,2,0,0,0,0,0,0,0
"1977","2012-03-29",1,0,1,0,0,0,1,0,0,0
"1978","2012-03-30",2,0,2,0,0,0,1,0,0,0
"1979","2012-03-31",2,0,2,0,0,0,0,1,0,0
"1980","2012-04-05",2,0,2,0,0,0,2,0,0,0
"1981","2012-04-07",2,0,2,0,0,0,0,0,0,0
"1982","2012-04-11",1,2,1,0,0,0,0,0,0,0
"1983","2012-04-12",1,1,1,0,0,0,0,0,0,0
"1984","2012-04-13",1,1,1,1,0,0,0,0,0,0
"1985","2012-04-14",3,0,3,0,0,0,0,0,0,0
"1986","2012-04-17",1,0,1,0,0,0,0,0,0,0
"1987","2012-04-18",1,1,1,0,0,0,0,0,0,0
"1988","2012-04-19",2,0,2,0,0,0,0,0,0,0
"1989","2012-04-20",1,1,1,0,0,0,0,1,0,0
"1990","2012-04-23",1,0,1,0,0,0,0,0,0,0
"1991","2012-04-24",1,0,1,1,0,0,0,1,0,0
"1992","2012-04-26",3,0,3,0,0,0,0,0,1,0
"1993","2012-04-29",2,0,2,0,0,0,0,0,0,0
"1994","2012-05-01",1,0,1,0,0,0,0,0,0,0
"1995","2012-05-02",1,2,1,0,0,0,2,0,0,0
"1996","2012-05-04",1,1,1,1,0,0,0,0,0,0
"1997","2012-05-05",1,0,1,0,0,0,0,0,0,0
"1998","2012-05-07",1,0,1,0,0,0,1,0,0,0
"1999","2012-05-11",2,1,2,0,0,0,0,0,0,0
"2000","2012-05-12",1,0,1,0,0,0,0,0,0,0
"2001","2012-05-13",2,2,2,0,0,0,0,0,0,0
"2002","2012-05-14",4,1,4,0,0,0,2,1,0,0
"2003","2012-05-16",3,0,3,0,0,0,0,0,0,0
"2004","2012-05-17",2,1,2,0,0,0,0,0,0,0
"2005","2012-05-18",2,0,2,0,0,0,0,0,0,0
"2006","2012-05-19",3,1,3,0,0,1,1,0,0,0
"2007","2012-05-20",2,0,2,0,0,0,0,0,0,0
"2008","2012-05-21",1,1,1,0,0,0,0,0,0,0
"2009","2012-05-22",3,0,3,0,0,0,0,0,0,0
"2010","2012-05-23",2,0,2,0,0,0,1,0,0,0
"2011","2012-05-24",1,0,1,0,0,0,0,0,0,0
"2012","2012-05-25",2,0,2,0,0,0,0,0,0,0
"2013","2012-05-27",3,0,3,0,0,0,0,0,0,0
"2014","2012-05-29",1,1,1,0,0,0,0,0,0,0
"2015","2012-05-31",1,0,1,0,0,0,0,0,0,0
"2016","2012-06-02",3,0,3,2,0,0,1,0,0,0
"2017","2012-06-03",1,0,1,1,0,0,1,0,0,0
"2018","2012-06-05",1,0,1,3,0,0,0,0,0,0
"2019","2012-06-07",3,2,3,0,0,0,0,0,0,0
"2020","2012-06-09",1,0,1,0,0,0,0,13,0,0
"2021","2012-06-10",1,0,1,0,0,1,1,2,0,0
"2022","2012-06-11",3,2,3,0,0,0,0,3,0,0
"2023","2012-06-12",1,0,1,0,0,0,0,0,0,0
"2024","2012-06-14",1,0,1,0,0,0,0,0,0,0
"2025","2012-06-16",1,0,1,0,0,0,0,0,0,0
"2026","2012-06-17",1,0,1,0,0,0,0,0,0,0
"2027","2012-06-19",1,0,1,0,0,0,0,0,0,0
"2028","2012-06-24",1,0,1,0,0,0,0,0,0,0
"2029","2012-06-26",1,0,1,0,0,0,0,0,0,0
"2030","2012-06-27",1,2,1,0,0,0,0,0,0,0
"2031","2012-06-28",3,0,3,0,0,0,0,0,0,0
"2032","2012-07-01",1,0,1,0,0,0,1,0,0,0
"2033","2012-07-02",1,1,1,0,0,0,0,0,0,0
"2034","2012-07-04",2,2,2,0,0,0,0,0,0,1
"2035","2012-07-08",3,0,3,0,0,0,0,0,0,0
"2036","2012-07-09",1,0,1,0,0,0,0,0,0,0
"2037","2012-07-10",1,0,1,0,0,0,0,1,0,0
"2038","2012-07-11",1,1,1,0,0,0,0,0,0,0
"2039","2012-07-12",1,0,1,0,0,0,0,1,0,0
"2040","2012-07-18",1,0,1,0,0,0,1,0,0,0
"2041","2012-07-21",1,1,1,0,0,0,0,0,0,0
"2042","2012-07-23",2,2,2,0,0,0,0,0,0,0
"2043","2012-07-24",2,1,2,0,0,0,0,0,0,0
"2044","2012-07-25",1,0,1,1,0,0,0,0,0,0
"2045","2012-07-27",1,0,1,0,0,0,0,0,0,0
"2046","2012-07-28",1,0,1,0,0,0,0,0,0,0
"2047","2012-07-30",1,1,1,0,0,0,0,1,0,0
"2048","2012-07-31",3,0,3,0,0,0,0,0,0,0
"2049","2012-08-01",10,0,10,0,0,0,0,0,0,0
"2050","2012-08-02",2,1,2,0,0,0,0,0,0,0
"2051","2012-08-04",3,0,3,0,0,0,0,0,0,0
"2052","2012-08-05",1,0,1,0,0,0,0,0,0,0
"2053","2012-08-06",3,0,3,0,0,0,0,0,0,0
"2054","2012-08-07",2,1,2,0,0,0,1,0,0,0
"2055","2012-08-08",2,0,2,0,0,0,0,0,0,0
"2056","2012-08-09",2,0,2,0,0,0,0,0,0,0
"2057","2012-08-10",1,1,1,0,0,0,0,0,0,0
"2058","2012-08-11",1,0,1,0,0,0,0,0,0,0
"2059","2012-08-12",1,0,1,0,0,0,0,0,0,0
"2060","2012-08-13",2,1,2,0,0,0,0,1,0,1
"2061","2012-08-15",4,0,4,0,0,0,0,0,0,0
"2062","2012-08-19",1,0,1,0,0,0,0,0,0,0
"2063","2012-08-20",1,1,1,0,0,0,0,0,0,0
"2064","2012-08-21",2,0,2,0,0,0,0,0,0,0
"2065","2012-08-23",1,1,1,0,0,0,0,0,0,0
"2066","2012-08-24",3,0,3,0,0,0,0,0,0,1
"2067","2012-08-25",1,0,1,0,0,0,0,0,0,0
"2068","2012-08-26",4,0,4,0,0,0,0,0,0,0
"2069","2012-08-29",1,1,1,0,0,0,0,0,0,0
"2070","2012-08-31",1,0,1,0,0,0,0,0,0,0
"2071","2012-09-01",2,0,2,0,0,0,0,0,0,0
"2072","2012-09-03",4,0,4,0,0,0,0,0,0,0
"2073","2012-09-04",1,0,1,0,0,0,0,0,0,0
"2074","2012-09-05",1,0,1,0,0,0,0,0,0,0
"2075","2012-09-06",1,0,1,0,0,0,0,0,0,0
"2076","2012-09-07",1,0,1,0,0,0,0,0,0,0
"2077","2012-09-08",2,1,2,0,0,0,0,0,0,0
"2078","2012-09-09",1,0,1,0,0,0,0,0,0,0
"2079","2012-09-11",1,0,1,0,0,0,0,0,0,0
"2080","2012-09-12",1,0,1,0,0,0,0,0,0,0
"2081","2012-09-13",1,0,1,0,0,0,0,0,0,0
"2082","2012-09-14",3,0,3,0,0,0,0,0,0,0
"2083","2012-09-15",1,0,1,0,0,0,0,0,0,0
"2084","2012-09-17",1,0,1,0,0,0,0,0,0,0
"2085","2012-09-20",2,1,2,0,0,0,1,1,0,0
"2086","2012-09-21",2,0,2,0,0,0,0,0,0,0
"2087","2012-09-22",1,0,1,0,0,0,0,0,0,0
"2088","2012-09-23",1,2,1,0,0,0,0,0,0,0
"2089","2012-09-24",2,0,2,0,0,0,0,0,0,0
"2090","2012-09-25",4,0,4,0,0,0,0,0,0,0
"2091","2012-09-26",1,0,1,0,0,0,0,0,0,0
"2092","2012-09-27",2,0,2,0,0,0,0,0,0,0
"2093","2012-09-28",1,1,1,0,0,0,1,0,0,0
"2094","2012-09-29",3,1,3,0,0,0,0,0,0,0
"2095","2012-09-30",1,0,1,0,0,0,0,0,0,0
"2096","2012-10-02",2,1,2,0,0,0,0,0,0,0
"2097","2012-10-03",1,0,1,0,0,0,1,0,0,0
"2098","2012-10-04",2,0,2,0,0,0,0,0,0,0
"2099","2012-10-06",2,1,2,0,0,0,1,0,0,0
"2100","2012-10-07",4,1,4,0,0,0,0,0,0,0
"2101","2012-10-08",3,0,3,0,0,0,0,1,0,0
"2102","2012-10-09",1,0,1,0,0,0,0,0,0,0
"2103","2012-10-10",1,0,1,0,0,0,0,0,0,0
"2104","2012-10-13",3,0,3,0,0,0,0,0,0,0
"2105","2012-10-14",1,0,1,0,0,0,0,0,0,0
"2106","2012-10-15",2,0,2,0,0,0,0,0,1,0
"2107","2012-10-17",2,0,2,0,0,0,1,0,0,0
"2108","2012-10-18",1,0,1,0,0,0,0,0,0,0
"2109","2012-10-19",1,1,1,0,0,0,0,0,0,0
"2110","2012-10-21",1,1,1,0,0,0,0,0,0,0
"2111","2012-10-24",1,0,1,0,0,0,1,0,0,0
"2112","2012-10-26",2,0,2,0,0,0,1,0,0,0
"2113","2012-10-28",1,1,1,0,0,0,0,0,0,0
"2114","2012-10-29",3,0,3,0,0,0,0,0,0,0
"2115","2012-10-31",1,0,1,0,0,0,0,0,0,0
"2116","2012-11-01",1,0,1,0,0,0,0,0,0,0
"2117","2012-11-03",3,1,3,0,0,0,0,1,0,0
"2118","2012-11-06",1,0,1,0,0,0,1,0,0,0
"2119","2012-11-07",3,0,3,0,0,0,0,0,0,0
"2120","2012-11-08",1,0,1,1,0,0,0,0,0,0
"2121","2012-11-09",2,1,2,0,0,0,0,0,0,0
"2122","2012-11-11",1,1,1,0,0,0,0,0,0,0
"2123","2012-11-12",2,0,2,0,0,0,0,0,0,0
"2124","2012-11-16",2,1,2,0,0,0,0,0,0,0
"2125","2012-11-17",2,0,2,0,0,0,0,0,0,0
"2126","2012-11-21",1,0,1,0,0,0,1,0,0,0
"2127","2012-11-22",2,0,2,0,0,0,0,0,0,0
"2128","2012-11-23",2,1,2,0,0,0,0,0,0,0
"2129","2012-11-24",2,1,2,0,0,0,0,0,0,0
"2130","2012-11-26",1,0,1,0,0,0,0,1,0,0
"2131","2012-11-27",2,1,2,0,0,0,0,0,0,0
"2132","2012-11-28",1,1,1,0,0,0,0,0,0,0
"2133","2012-12-01",1,0,1,0,0,0,0,0,0,0
"2134","2012-12-05",1,0,1,0,0,0,0,0,0,0
"2135","2012-12-07",1,1,1,1,0,0,0,0,0,0
"2136","2012-12-09",1,0,1,0,0,0,0,0,0,0
"2137","2012-12-11",1,0,1,0,0,0,0,0,0,0
"2138","2012-12-13",1,0,1,0,0,0,0,0,0,0
"2139","2012-12-18",2,0,2,0,0,0,0,0,0,0
"2140","2012-12-19",2,0,2,0,0,0,0,0,0,0
"2141","2012-12-21",1,0,1,0,0,0,0,0,0,0
"2142","2012-12-22",1,0,1,0,0,0,0,0,0,0
"2143","2012-12-27",1,1,1,0,0,0,0,0,0,0
"2144","2013-01-01",1,0,1,0,0,0,0,0,0,0
"2145","2013-01-04",1,0,1,0,0,0,0,0,0,0
"2146","2013-01-06",3,1,3,0,0,0,0,0,0,0
"2147","2013-01-08",2,1,2,0,0,0,0,0,0,0
"2148","2013-01-09",2,0,2,0,0,0,0,0,0,0
"2149","2013-01-10",1,0,1,0,0,0,1,0,0,0
"2150","2013-01-12",2,1,2,1,0,0,0,0,0,0
"2151","2013-01-14",1,0,1,0,0,0,0,0,0,0
"2152","2013-01-18",1,2,1,0,0,0,0,0,0,0
"2153","2013-01-20",1,0,1,0,0,0,0,0,0,0
"2154","2013-01-21",1,1,1,0,0,0,0,0,0,0
"2155","2013-01-22",1,0,1,0,0,0,0,0,0,0
"2156","2013-01-23",1,0,1,0,0,0,0,0,0,0
"2157","2013-01-24",5,1,5,0,0,0,0,0,0,0
"2158","2013-01-25",5,0,5,0,0,0,0,1,0,0
"2159","2013-01-26",10,0,10,0,0,0,1,0,0,0
"2160","2013-01-27",1,0,1,0,0,0,0,0,0,0
"2161","2013-01-28",1,0,1,0,0,0,0,0,0,0
"2162","2013-02-01",1,0,1,0,0,0,0,0,0,0
"2163","2013-02-02",1,1,1,0,0,0,0,0,0,0
"2164","2013-02-03",1,1,1,0,0,0,0,0,0,0
"2165","2013-02-06",1,0,1,0,0,0,0,0,0,0
"2166","2013-02-10",1,0,1,0,0,0,1,5,0,0
"2167","2013-02-11",1,1,1,0,0,0,0,0,0,0
"2168","2013-02-12",1,0,1,0,0,0,0,0,0,0
"2169","2013-02-13",1,0,1,0,0,0,0,0,0,0
"2170","2013-02-14",2,1,2,0,0,0,0,0,0,0
"2171","2013-02-15",1,1,1,0,0,0,1,0,0,0
"2172","2013-02-16",1,1,1,0,0,0,0,1,0,0
"2173","2013-02-17",1,0,1,0,0,0,0,0,0,0
"2174","2013-02-20",2,0,2,0,0,0,1,0,0,0
"2175","2013-02-21",2,0,2,0,0,0,0,0,0,0
"2176","2013-02-22",1,0,1,0,0,0,0,0,0,0
"2177","2013-02-25",1,0,1,0,0,1,1,0,0,0
"2178","2013-02-26",5,0,5,0,0,0,0,0,0,0
"2179","2013-02-27",2,1,2,0,0,0,0,0,0,0
"2180","2013-03-02",1,1,1,0,0,0,0,0,0,0
"2181","2013-03-04",3,0,3,0,0,0,0,0,0,0
"2182","2013-03-05",1,0,1,0,0,0,0,0,0,0
"2183","2013-03-06",1,0,1,0,0,0,0,0,0,0
"2184","2013-03-08",1,0,1,0,0,0,0,0,0,0
"2185","2013-03-09",1,1,1,0,0,0,0,0,1,0
"2186","2013-03-11",3,0,3,0,0,0,0,0,0,0
"2187","2013-03-15",1,1,1,0,0,0,0,0,0,0
"2188","2013-03-18",1,0,1,0,0,0,0,0,0,0
"2189","2013-03-22",1,0,1,0,0,0,0,1,0,0
"2190","2013-03-26",1,0,1,0,0,0,0,0,0,0
"2191","2013-03-29",1,0,1,0,0,0,0,0,0,0
"2192","2013-03-31",1,1,1,0,0,0,0,0,0,0
"2193","2013-04-02",1,0,1,1,0,0,1,0,0,0
"2194","2013-04-03",1,1,1,0,0,0,0,0,0,0
"2195","2013-04-04",2,2,2,0,0,0,1,0,0,0
"2196","2013-04-06",4,0,4,0,0,0,0,0,0,0
"2197","2013-04-07",5,1,5,0,0,0,0,1,0,0
"2198","2013-04-08",2,0,2,1,0,0,0,0,0,0
"2199","2013-04-10",1,0,1,0,0,0,0,0,0,0
"2200","2013-04-11",9,0,9,0,0,0,0,1,0,0
"2201","2013-04-14",3,0,3,0,0,0,0,0,0,0
"2202","2013-04-17",1,0,1,0,0,0,0,0,0,0
"2203","2013-04-18",1,0,1,0,0,0,0,0,0,0
"2204","2013-04-20",1,0,1,0,0,0,1,0,0,0
"2205","2013-04-21",3,0,3,0,0,0,0,0,0,0
"2206","2013-04-28",1,1,1,1,0,0,0,0,0,0
"2207","2013-04-29",1,0,1,1,0,0,0,0,0,0
"2208","2013-04-30",2,0,2,1,0,0,0,0,0,0
"2209","2013-05-01",1,0,1,0,0,0,0,0,0,0
"2210","2013-05-02",1,0,1,1,0,0,0,1,0,0
"2211","2013-05-03",1,0,1,0,0,0,0,1,0,0
"2212","2013-05-05",2,0,2,0,0,0,0,0,0,0
"2213","2013-05-06",3,0,3,0,0,0,0,0,0,0
"2214","2013-05-07",1,0,1,0,0,0,0,0,0,0
"2215","2013-05-12",1,2,1,0,0,0,1,0,0,0
"2216","2013-05-14",1,0,1,0,0,0,0,1,0,0
"2217","2013-05-15",1,0,1,0,0,0,0,0,0,0
"2218","2013-05-20",1,0,1,0,0,0,0,0,0,0
"2219","2013-05-28",1,0,1,0,0,0,0,0,0,0
"2220","2013-05-30",5,0,5,0,0,0,0,0,0,0
"2221","2013-06-02",1,0,1,0,0,0,0,0,0,0
"2222","2013-06-03",1,0,1,1,0,0,0,0,0,0
"2223","2013-06-04",1,0,1,0,0,0,0,0,0,0
"2224","2013-06-05",1,2,1,0,0,0,0,1,0,0
"2225","2013-06-09",1,0,1,1,0,0,0,0,0,0
"2226","2013-06-15",1,0,1,0,0,0,0,0,0,0
"2227","2013-06-16",1,0,1,1,0,0,0,0,0,0
"2228","2013-06-21",1,1,1,0,0,0,0,0,0,0
"2229","2013-06-23",1,2,1,0,0,0,0,0,0,0
"2230","2013-06-25",2,0,2,0,0,0,1,0,0,0
"2231","2013-06-26",1,1,1,0,0,0,0,0,0,0
"2232","2013-06-27",1,2,1,0,0,0,0,0,0,0
"2233","2013-06-28",2,0,2,0,0,0,0,0,0,0
"2234","2013-06-29",2,0,2,0,0,0,0,0,0,0
"2235","2013-07-01",3,1,3,1,0,0,1,0,0,0
"2236","2013-07-02",1,1,1,1,0,0,0,0,0,0
"2237","2013-07-04",1,0,1,1,0,0,1,0,0,0
"2238","2013-07-07",6,0,6,0,0,0,0,0,0,0
"2239","2013-07-08",2,1,2,0,0,0,0,0,0,0
"2240","2013-07-09",4,1,4,0,0,0,0,0,0,0
"2241","2013-07-12",1,0,1,0,0,0,0,0,0,0
"2242","2013-07-14",1,0,1,0,0,0,0,0,0,0
"2243","2013-07-15",2,1,2,0,0,0,0,0,0,0
"2244","2013-07-16",1,1,1,0,0,0,0,0,0,0
"2245","2013-07-17",2,1,2,0,0,0,0,0,0,0
"2246","2013-07-18",1,1,1,0,0,0,0,0,0,0
"2247","2013-07-19",1,0,1,4,0,0,0,0,0,0
"2248","2013-07-20",2,1,2,0,0,0,0,0,0,0
"2249","2013-07-21",2,1,2,0,0,0,2,0,0,0
"2250","2013-07-22",2,1,2,0,0,0,1,0,0,0
"2251","2013-07-23",5,0,5,1,0,0,0,1,0,0
"2252","2013-07-24",1,2,1,0,0,0,0,0,0,0
"2253","2013-07-25",1,0,1,0,0,0,0,0,0,0
"2254","2013-07-26",1,0,1,1,0,0,0,0,0,0
"2255","2013-07-28",1,0,1,0,0,0,0,0,0,0
"2256","2013-07-29",1,0,1,0,0,0,0,0,0,0
"2257","2013-08-01",1,0,1,0,0,0,1,0,0,0
"2258","2013-08-02",2,1,2,0,0,0,0,0,0,0
"2259","2013-08-04",2,0,2,0,0,0,0,0,0,0
"2260","2013-08-07",2,0,2,0,0,0,0,0,0,0
"2261","2013-08-12",1,1,1,0,0,0,0,0,0,0
"2262","2013-08-14",5,0,5,0,0,0,0,0,0,0
"2263","2013-08-15",5,0,5,0,0,0,0,0,0,0
"2264","2013-08-16",1,0,1,0,0,0,0,0,0,0
"2265","2013-08-17",1,0,1,0,0,0,1,0,0,0
"2266","2013-08-18",1,0,1,0,0,0,0,0,0,0
"2267","2013-08-22",2,0,2,0,0,0,0,0,0,0
"2268","2013-08-24",3,0,3,0,0,0,0,0,0,0
"2269","2013-08-27",1,1,1,0,0,0,0,0,0,0
